Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
08/06/2021 00:00;08/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.4458333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
09/06/2021 00:00;09/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.1708333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
09/06/2021 00:00;09/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.025;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
10/06/2021 00:00;10/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.4260869565;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
10/06/2021 00:00;10/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.0;6.0083333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
11/06/2021 00:00;11/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.85;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
11/06/2021 00:00;11/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.9;7.8875;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
12/06/2021 00:00;12/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.6;6.5541666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
12/06/2021 00:00;12/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.7;4.7416666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
13/06/2021 00:00;13/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.7;4.7173913043;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
13/06/2021 00:00;13/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.2;6.2416666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
14/06/2021 00:00;14/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;15.4583333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
14/06/2021 00:00;14/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.1;9.0666666667;µg-m3;88.0;100;88.0;A;1;44.86121;-0.58037
15/06/2021 00:00;15/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;16.0;16.4166666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
15/06/2021 00:00;15/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.75;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
16/06/2021 00:00;16/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.6304347826;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
16/06/2021 00:00;16/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;16.6083333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
17/06/2021 00:00;17/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.5458333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
17/06/2021 00:00;17/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;10.9625;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
18/06/2021 00:00;18/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.2125;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
18/06/2021 00:00;18/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.7;4.7125;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
19/06/2021 00:00;19/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.6;8.6434782609;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
19/06/2021 00:00;19/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.1;5.0583333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
20/06/2021 00:00;20/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.5;9.45;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
20/06/2021 00:00;20/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.5;3.4583333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
21/06/2021 00:00;21/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;15.0208333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
21/06/2021 00:00;21/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.3;4.2666666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
22/06/2021 00:00;22/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.0739130435;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
22/06/2021 00:00;22/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.8;3.7708333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
23/06/2021 00:00;23/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.15;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
23/06/2021 00:00;23/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.2;9.2458333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
24/06/2021 00:00;24/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.8;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
24/06/2021 00:00;24/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.1;5.1416666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
25/06/2021 00:00;25/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;12.3652173913;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
25/06/2021 00:00;25/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.7;5.6875;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
26/06/2021 00:00;26/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.8875;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
26/06/2021 00:00;26/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.5;5.4708333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
27/06/2021 00:00;27/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.7;9.6875;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
27/06/2021 00:00;27/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.7;3.7208333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
28/06/2021 00:00;28/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;18.3869565217;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
28/06/2021 00:00;28/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.3;4.3458333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
29/06/2021 00:00;29/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.7083333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
29/06/2021 00:00;29/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.5;4.4541666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
30/06/2021 00:00;30/06/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;18.0;17.675;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
30/06/2021 00:00;30/06/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.6;5.6083333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
01/07/2021 00:00;01/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;13.8173913043;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
01/07/2021 00:00;01/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.8;8.7958333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
02/07/2021 00:00;02/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;13.7291666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
02/07/2021 00:00;02/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.4;6.4291666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
03/07/2021 00:00;03/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;28.0;27.775;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
03/07/2021 00:00;03/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;2.8;2.7708333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
04/07/2021 00:00;04/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.3434782609;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
04/07/2021 00:00;04/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;2.4;2.4041666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
05/07/2021 00:00;05/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;14.6541666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
05/07/2021 00:00;05/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.1;4.0791666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
06/07/2021 00:00;06/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.4;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
06/07/2021 00:00;06/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.0;2.9875;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
07/07/2021 00:00;07/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;13.4130434783;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
07/07/2021 00:00;07/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.1;6.1291666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
08/07/2021 00:00;08/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.7;µg-m3;100.0;100;100.0;R;1;45.757732;4.854214
08/07/2021 00:00;08/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;6.5;6.525;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
09/07/2021 00:00;09/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;10.0;10.375;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
09/07/2021 00:00;09/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;12.0;11.7791666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
10/07/2021 00:00;10/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;14.2130434783;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
10/07/2021 00:00;10/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.1;4.0833333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
11/07/2021 00:00;11/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;11.0;11.4708333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
11/07/2021 00:00;11/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.0;3.9708333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
12/07/2021 00:00;12/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;19.1916666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
12/07/2021 00:00;12/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.3;3.3333333333;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
13/07/2021 00:00;13/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;20.0;20.2782608696;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
13/07/2021 00:00;13/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.9;3.8708333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
14/07/2021 00:00;14/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;17.0;17.4041666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
14/07/2021 00:00;14/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;1.4;1.375;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
15/07/2021 00:00;15/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;27.0;27.4625;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
15/07/2021 00:00;15/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.6;3.6416666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
16/07/2021 00:00;16/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.2;7.1956521739;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
16/07/2021 00:00;16/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.9;5.9041666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
17/07/2021 00:00;17/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.5;4.5041666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
17/07/2021 00:00;17/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.7;5.6791666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
18/07/2021 00:00;18/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.0;2.9875;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
18/07/2021 00:00;18/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;4.9;4.8625;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
19/07/2021 00:00;19/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.8;5.8217391304;µg-m3;96.0;100;96.0;R;1;45.757732;4.854214
19/07/2021 00:00;19/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.0;9.0391304348;µg-m3;96.0;100;96.0;R;1;44.86121;-0.58037
20/07/2021 00:00;20/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;7.5;7.4583333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
20/07/2021 00:00;20/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;8.7;8.6583333333;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
21/07/2021 00:00;21/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;14.0;14.3791666667;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
21/07/2021 00:00;21/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;5.8;5.8375;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
22/07/2021 00:00;22/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;15.0;15.3304347826;µg-m3;96.0;100;96.0;A;1;45.757732;4.854214
22/07/2021 00:00;22/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;13.0;12.8666666667;µg-m3;100.0;100;100.0;R;1;44.86121;-0.58037
23/07/2021 00:00;23/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;19.0;18.675;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
23/07/2021 00:00;23/07/2021 23:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31001;GRAND PARC;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;3.5;3.5166666667;µg-m3;100.0;100;100.0;A;1;44.86121;-0.58037
24/07/2021 00:00;24/07/2021 23:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR20062;LYON Centre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. journalière;9.0;8.9708333333;µg-m3;100.0;100;100.0;A;1;45.757732;4.854214
